"Aggregated Date/Time","Variable","Depth","Site Name","Latitude","Longitude","mean","median","p5","p95","lowest","highest"
2015-10-01T00:00,"wspeed_u","99999.9","OSRA","-14.41893939","144.7233729",-8.725235952880327,-8.959939492766319,-10.935244000493528,-5.221188286095996,-12.072541909882593,-3.387093905160048
2015-10-01T00:00,"wspeed_u","99999.9","Townsville","-19.21198359","146.849004",-5.398504601085024,-5.075573825964095,-10.333436952219806,-0.04155368046964539,-12.119011583185545,3.238569767185519
2015-10-01T00:00,"temp","-0.5","Abbot_Point","-19.90061004","148.1010626",24.871697797086593,24.599625703812215,24.21556552091451,26.019131865065262,24.14296726595072,26.403832560420476
2015-10-01T00:00,"temp","-0.5","Cairns","-16.89878375","145.8178076",25.87788613785784,25.564221203850064,24.781769102074993,27.552493849916015,24.395434516977943,27.90598263933302
2015-10-01T00:00,"temp","-0.5","Clairview","-22.06885743","149.8251086",24.295589111913756,24.06092339481922,23.61854924377439,25.49456521676221,23.466292601907824,25.81537886393495
2015-10-01T00:00,"temp","-0.5","Gladstone","-23.64082179","151.2817002",23.828887230133812,23.691438727567956,22.990914673924514,24.909350388808335,22.809230801817648,25.493809542626362
2015-10-01T00:00,"temp","-0.5","HayPoint","-21.15475782","149.3594377",24.588476244475622,24.344412547412407,23.91075785117281,25.79107087713467,23.74861130267344,25.95941055968086
2015-10-01T00:00,"temp","-0.5","Mourilyan","-17.58245583","146.1094631",25.924655270275178,25.663714160108626,25.14060382649677,27.30658806846441,24.961655190034843,28.32841963055342
2015-10-01T00:00,"temp","-0.5","OSRA","-14.41893939","144.7233729",25.332332263204734,25.0668525250737,24.781377552779023,26.341441342718145,24.669861921477946,26.465307154789066
2015-10-01T00:00,"temp","-0.5","Townsville","-19.21198359","146.849004",25.427898434882383,25.192077379717748,24.617374831842422,26.647695781151594,24.51285584724741,26.97015273018475
2015-10-01T00:00,"salt","-0.5","Abbot_Point","-19.90061004","148.1010626",36.04462826802751,36.07867170951002,35.89923088180595,36.13982874180854,35.89224468810492,36.15325062536125
2015-10-01T00:00,"salt","-0.5","Cairns","-16.89878375","145.8178076",35.631236466364186,35.63751156470042,35.51499928488641,35.72918397460577,35.467854824380055,35.74799167720637
2015-10-01T00:00,"salt","-0.5","Clairview","-22.06885743","149.8251086",36.86031091841757,36.85935007446193,36.71692716619059,37.00869387384,36.676701764473044,37.04532592239421
2015-10-01T00:00,"salt","-0.5","Gladstone","-23.64082179","151.2817002",36.259530707239875,36.260346174140956,36.16662272625589,36.35837598097677,36.1580924008602,36.374599928287836
2015-10-01T00:00,"salt","-0.5","HayPoint","-21.15475782","149.3594377",37.165243515605184,37.16606518867669,37.11369931068358,37.21311081368701,37.09100227598887,37.223940155414944
2015-10-01T00:00,"salt","-0.5","Mourilyan","-17.58245583","146.1094631",35.54571382856429,35.545292242990364,35.06151985485419,35.89342236988501,34.981277112271385,35.93088365449839
